"RowNumber","CustomerId","ProfitScore","Exited","Age","Cumamountpaidout","Numofinsurances","EstimatedSalary","Geography","IsActiveMember"
6432,15683363,540,0,39,0,1,108419.41,"Spain",1
6433,15699335,615,0,33,137657.25,2,171657.57,"Germany",1
6434,15574369,415,0,53,167259.44,1,22357.25,"Spain",1
6435,15703167,628,0,45,0,2,193903.06,"France",0
6436,15754874,700,0,26,119009.57,1,141926.43,"France",0
6437,15723216,623,0,33,80002.33,1,104079.62,"Germany",1
6438,15725094,623,0,37,140211.88,1,93832.33,"France",1
6439,15647974,679,0,44,118742.74,2,1568.91,"France",0
6440,15583371,632,1,37,138207.08,1,60778.11,"Spain",0
6441,15772559,790,1,47,148636.21,1,16119.96,"France",1
6442,15711251,514,0,45,178827.79,1,60375.18,"France",0
6443,15719212,491,0,33,83134.3,1,187946.55,"France",0
6444,15764927,753,0,92,121513.31,1,195563.99,"France",1
6445,15731412,693,0,37,95900.04,1,38196.24,"Germany",1
6446,15719170,679,0,30,112543.42,1,179435.21,"France",1
6447,15596011,529,0,34,0,1,93208.22,"Spain",1
6448,15614834,619,0,31,141751.82,1,61531.86,"Spain",1
6449,15600510,680,0,37,124140.57,2,92826.35,"Spain",0
6450,15625706,693,1,45,116546.59,2,23140.28,"Germany",0
6451,15781409,834,0,28,0,1,74287.53,"France",0
6452,15722583,636,0,29,157576.47,2,101102.39,"Spain",1
6453,15677243,538,0,43,0,2,126933.73,"Spain",0
6454,15815070,566,0,44,141428.99,2,68408.74,"Germany",0
6455,15705899,597,0,35,127510.99,1,155356.34,"Spain",1
6456,15701522,711,0,29,0,2,3234.8,"France",1
6457,15755978,606,0,31,0,2,195209.4,"France",0
6458,15722090,615,0,51,81818.49,1,169149.38,"Spain",1
6459,15783526,589,0,36,100895.54,1,68075.14,"France",1
6460,15632125,606,0,45,63832.43,1,93707.8,"Germany",1
6461,15688395,582,0,29,0,2,156153.27,"France",0
6462,15666975,710,0,36,116085.06,1,58601.61,"France",0
6463,15682211,467,0,57,0,2,114448.77,"France",1
6464,15637411,749,0,30,0,2,126551.65,"France",1
6465,15591512,564,1,33,115761.51,1,112350.21,"Germany",1
6466,15606855,730,0,26,0,2,185808.7,"Spain",1
6467,15763683,678,1,32,139626.01,1,118235.52,"Germany",1
6468,15641782,540,1,31,0,1,183051.6,"France",1
6469,15677184,767,0,35,115576.44,1,27922.45,"France",1
6470,15775042,615,0,23,0,2,196476.19,"France",0
6471,15616630,583,0,41,77647.6,1,190429.52,"Germany",0
6472,15800233,850,0,40,0,2,35034.15,"France",0
6473,15588419,651,1,34,148962.46,1,66389.43,"Germany",0
6474,15595557,798,0,22,0,2,107615.43,"France",0
6475,15626143,695,0,37,0,2,99692.65,"France",1
6476,15566030,497,1,41,80542.81,1,88729.22,"Germany",0
6477,15701412,739,0,40,0,2,173321.65,"France",0
6478,15702464,549,0,34,0,2,139463.57,"France",0
6479,15573348,850,0,35,102050.47,1,3769.71,"France",1
6480,15704160,648,1,49,0,1,149946.43,"Spain",0
6481,15693704,679,0,24,114948.76,2,135768.25,"France",1
6482,15664752,606,0,39,136000.45,2,31708.53,"Germany",0
6483,15628292,850,0,32,156001.68,2,151677.31,"France",1
6484,15621195,619,0,41,147974.16,2,170518.83,"Germany",0
6485,15668629,719,0,44,0,2,196582.19,"Spain",0
6486,15635197,640,0,26,90402.77,1,3298.65,"Germany",1
6487,15592761,710,0,40,0,2,162878.96,"France",0
6488,15574283,580,0,31,0,2,64014.24,"France",1
6489,15598097,550,0,44,0,2,26257.01,"France",0
6490,15711352,841,0,31,162701.65,2,126794.56,"France",1
6491,15620751,760,0,34,0,2,164162.44,"France",0
6492,15656717,687,0,30,0,2,179206.92,"France",0
6493,15643121,753,0,35,82453.96,2,18254.75,"Germany",0
6494,15723671,661,0,35,100107.99,1,83949.68,"France",0
6495,15752846,699,0,28,0,2,22684.78,"France",1
6496,15640852,617,1,39,83348.89,3,7953.62,"Germany",0
6497,15789313,595,1,44,96553.52,2,143952.24,"Germany",0
6498,15793688,669,1,50,201009.64,1,158032.5,"France",0
6499,15770405,613,0,27,125167.74,1,199104.52,"France",0
6500,15702561,782,0,32,0,1,87566.97,"France",1
6501,15625964,582,0,43,153313.67,1,170563.73,"France",0
6502,15761364,679,0,30,0,2,157871.55,"France",0
6503,15590286,611,0,40,125879.29,1,93203.43,"France",0
6504,15587978,455,0,37,170057.62,1,54398.56,"Germany",1
6505,15773242,621,0,32,0,2,168779.47,"France",1
6506,15761053,596,1,48,131326.47,1,1140.02,"Germany",0
6507,15702095,585,1,56,128472.8,1,186476.91,"Spain",0
6508,15764253,742,0,32,160485.16,1,29023.03,"France",0
6509,15700801,850,1,42,84445.68,3,60021.34,"Germany",1
6510,15730590,738,0,40,115409.18,2,180456.8,"Germany",0
6511,15643916,619,1,46,62400.48,1,132498.39,"Spain",1
6512,15720636,628,1,50,143054.56,1,109608.81,"France",1
6513,15795429,487,0,24,133628.09,2,98570.01,"France",1
6514,15609254,513,0,41,107135.04,2,160546.58,"Spain",1
6515,15625141,563,0,26,0,2,6139.74,"Spain",0
6516,15810898,803,0,65,151659.52,2,6930.17,"France",1
6517,15775797,607,0,32,0,3,10674.62,"Spain",1
6518,15795246,628,0,51,155903.82,2,71159.84,"Germany",1
6519,15795275,521,1,49,82940.25,2,62413.01,"Spain",0
6520,15571869,669,1,50,112650.89,1,166386.22,"Germany",0
6521,15694143,686,0,41,0,1,133086.45,"France",0
6522,15748231,700,0,35,95853.39,2,192933.37,"Germany",0
6523,15632185,663,0,42,82228.67,2,71359.78,"France",0
6524,15806249,671,0,31,0,2,79270.02,"Spain",1
6525,15743293,651,1,35,163700.78,3,29583.48,"Germany",1
6526,15598157,728,0,34,106328.08,1,88680.65,"France",0
6527,15700946,574,0,34,152992.91,1,134691.2,"France",1
6528,15722692,464,0,38,116439.65,1,75574.48,"France",0
6529,15696506,604,0,27,101352.78,1,30252.3,"Spain",0
6530,15728823,836,0,37,0,2,111324.41,"Spain",0
6531,15808851,511,0,75,105609.17,1,105425.18,"Germany",1
6532,15675231,518,0,45,0,2,36193.07,"France",1
6533,15732299,756,0,67,0,3,93081.87,"France",1
6534,15706269,489,0,47,103894.38,2,107625.46,"France",1
6535,15590078,622,0,27,139834.93,1,152733.89,"Spain",1
6536,15776985,652,0,36,112518.71,2,110421.31,"France",1
6537,15756743,625,0,37,115895.42,1,48486.25,"France",0
6538,15782364,521,0,39,146408.68,1,72993.67,"Spain",0
6539,15604093,546,1,34,165363.31,2,25744.13,"France",1
6540,15749328,697,1,45,0,2,46807.62,"France",0
6541,15656322,571,0,33,71843.15,1,26772.04,"Germany",0
6542,15685564,748,0,35,105492.53,1,150057.2,"Spain",1
6543,15785831,591,0,35,183027.25,1,56028.79,"France",1
6544,15796218,814,0,29,131968.57,2,147693.92,"Germany",1
6545,15716218,709,0,45,104118.5,1,174032,"France",1
6546,15572735,433,0,27,0,2,153698.65,"Spain",1
6547,15633840,781,0,20,125023.1,2,108301.45,"France",1
6548,15608760,656,0,30,74323.2,1,22929.08,"France",1
6549,15627848,683,0,38,109346.13,2,102665.92,"France",0
6550,15792029,620,0,32,0,2,56139.09,"France",0
6551,15617331,637,1,39,109698.41,1,88391.29,"Germany",1
6552,15651740,525,0,30,0,2,149195.44,"Spain",1
6553,15636407,793,0,34,127758.09,1,143357.03,"Germany",0
6554,15607526,638,1,50,102645.48,1,168359.98,"Germany",0
6555,15632576,520,0,31,93249.4,1,77335.75,"France",0
6556,15581505,641,0,35,0,2,93148.93,"France",0
6557,15612207,840,1,51,87779.83,1,36687.11,"Germany",1
6558,15707242,504,0,40,0,2,146703.36,"Spain",0
6559,15721937,686,0,38,138131.34,1,115927.85,"France",1
6560,15773852,533,0,38,70362.52,2,104189.46,"Germany",1
6561,15719778,577,0,32,0,2,9902.39,"France",0
6562,15650538,445,1,48,168286.58,1,16645.77,"Germany",0
6563,15797475,720,1,44,86102.27,1,180134.88,"France",0
6564,15780359,643,0,25,115142.9,1,148098.95,"Germany",1
6565,15737104,652,1,47,126597.89,2,38798.79,"Germany",1
6566,15789936,663,0,33,0,2,153295,"France",0
6567,15709523,525,0,30,157989.21,2,100687.67,"Germany",1
6568,15593425,662,1,54,187997.15,1,111442.71,"Spain",0
6569,15776725,724,0,54,172192.49,1,136902.01,"Germany",1
6570,15604706,581,1,38,133105.47,1,105732.9,"Germany",0
6571,15790958,685,0,38,0,2,35884.91,"Spain",1
6572,15747534,595,1,46,0,1,73489.15,"France",0
6573,15574237,588,0,21,0,2,110114.19,"France",1
6574,15690332,647,0,35,192407.97,1,40145.28,"Germany",1
6575,15661290,785,0,38,107199.75,1,146398.51,"Germany",0
6576,15651883,794,1,55,115796.7,1,160526.36,"Germany",0
6577,15808905,823,0,37,164858.18,1,173516.71,"France",1
6578,15715532,687,0,38,117633.28,1,88396.6,"Germany",1
6579,15786078,850,0,28,0,2,185821.41,"France",0
6580,15652401,496,0,36,0,2,108098.28,"France",0
6581,15673074,527,0,30,126663.51,1,162267.91,"Germany",1
6582,15598744,576,1,71,140273.47,1,193135.25,"Germany",1
6583,15785975,525,0,60,0,2,168034.9,"Spain",1
6584,15613180,727,0,21,153344.72,1,163295.87,"Germany",1
6585,15584229,671,0,23,123943.18,1,159553.27,"Germany",1
6586,15773804,625,0,39,0,1,99800.87,"France",0
6587,15699515,643,0,33,98630.31,2,40250.82,"Germany",1
6588,15705313,707,0,33,58036.33,1,83335.78,"France",1
6589,15693817,539,0,28,0,2,48382.4,"Spain",0
6590,15673790,498,0,45,109200.74,2,165990.44,"Germany",1
6591,15674868,696,0,30,0,2,9002.8,"Spain",1
6592,15692110,758,0,33,0,1,188156.34,"France",0
6593,15645904,685,0,33,0,2,186785.01,"France",1
6594,15581332,655,0,30,83173.98,2,184259.6,"Germany",1
6595,15808544,747,1,40,0,1,57817.84,"France",0
6596,15734948,601,0,24,0,2,144660.42,"Spain",0
6597,15654531,477,1,22,82559.42,2,163112.9,"France",0
6598,15637774,558,0,32,73494.21,1,136301.1,"France",0
6599,15677141,586,0,29,132450.24,1,36176.63,"Spain",1
6600,15739578,850,1,49,128663.9,1,65769.3,"France",0
6601,15697360,505,1,36,79951.9,1,174123.16,"France",1
6602,15655213,591,1,51,132508.3,1,161304.68,"Germany",1
6603,15580872,761,0,38,120530.13,2,109394.62,"Germany",0
6604,15683213,554,0,35,74988.59,2,190155.13,"France",1
6605,15801188,774,0,47,94722.88,1,61450.96,"France",1
6606,15645029,771,0,33,0,2,8673.43,"Spain",0
6607,15633181,792,0,31,71269.89,2,125912.77,"France",1
6608,15598259,673,0,41,98612.1,1,151349.35,"Germany",0
6609,15576000,765,0,40,138033.55,1,67972.45,"France",1
6610,15766047,748,0,41,91621.69,1,71139.31,"France",1
6611,15596339,422,0,54,140014.42,1,86350.97,"France",1
6612,15715199,568,0,27,126815.97,2,118648.12,"Spain",1
6613,15615938,502,0,64,139663.37,1,100995.11,"France",1
6614,15679991,524,0,28,0,2,147100.72,"France",1
6615,15626135,689,0,34,165312.27,1,155495.63,"France",0
6616,15792934,661,0,26,0,2,196875.87,"France",0
6617,15744046,606,0,33,0,2,63176.77,"Spain",1
6618,15700826,678,0,54,123699.28,2,105221.76,"Germany",1
6619,15756301,636,0,29,97325.15,1,131924.38,"Germany",1
6620,15586517,647,0,32,97041.16,1,23132.73,"France",1
6621,15751297,732,0,36,0,2,161428.25,"France",0
6622,15710365,646,1,50,104129.24,2,181794.86,"France",0
6623,15679307,559,0,43,0,1,86634.3,"France",1
6624,15610753,581,0,28,104367.5,1,29937.75,"France",1
6625,15811036,565,0,46,135369.71,1,140130.22,"France",1
6626,15610912,657,0,41,112119.48,1,17536.82,"Spain",0
6627,15619932,847,0,66,123760.68,1,53157.16,"France",1
6628,15746199,558,1,41,0,1,143585.29,"France",1
6629,15584967,596,0,57,0,2,72402,"Spain",1
6630,15734365,579,0,39,0,2,39891.84,"France",1
6631,15726960,741,0,36,0,2,89804.83,"France",1
6632,15665177,613,0,44,0,2,136491.72,"France",1
6633,15779915,694,0,31,0,1,35593.18,"Spain",0
6634,15729110,729,1,42,0,2,58268.2,"Spain",0
6635,15575399,480,0,42,152160.21,2,101778.9,"France",0
6636,15678374,666,0,59,0,2,185123.09,"France",1
6637,15792679,575,0,24,0,2,119927.81,"France",1
6638,15668767,850,0,36,0,2,195033.07,"France",0
6639,15761886,740,0,36,172381.8,1,86480.29,"France",1
6640,15583076,588,0,41,106116.56,2,198766.61,"Germany",0
6641,15815615,681,0,36,141952.07,1,185144.08,"France",1
6642,15591942,611,0,33,0,2,3729.89,"Spain",1
6643,15724924,589,0,37,138497.84,1,18988.58,"France",1
6644,15762123,717,0,34,0,2,119313.74,"Spain",0
6645,15567893,556,0,33,124213.36,2,62627.55,"Germany",0
6646,15648989,850,0,37,126872.6,1,197266.58,"France",0
6647,15662021,685,0,42,0,2,199992.48,"Spain",0
6648,15691627,713,0,37,0,1,16403.41,"France",1
6649,15731751,437,0,26,120923.52,1,78854.57,"France",1
6650,15635277,605,0,47,142643.54,1,189310.27,"Spain",0
6651,15655252,758,0,41,79857.64,1,78088.17,"Germany",1
6652,15803941,600,0,46,95502.21,1,19842.18,"France",0
6653,15714380,827,0,38,0,2,103305.01,"France",0
6654,15666559,608,0,23,197715.93,2,116124.28,"Germany",1
6655,15799998,608,0,30,85859.76,1,142730.27,"France",0
6656,15703763,554,0,44,85304.27,1,58076.52,"France",1
6657,15795640,683,0,35,132371.3,2,186123.57,"Germany",0
6658,15780056,660,0,33,0,1,29664.45,"Spain",0
6659,15777873,628,1,31,0,1,147963.07,"France",0
6660,15584749,668,0,39,79896,1,38466.39,"Germany",0
6661,15765258,776,0,29,0,2,143301.49,"France",1
6662,15623346,820,0,36,0,2,31422.69,"France",0
6663,15614054,665,0,36,0,2,121505.61,"France",1
6664,15766185,850,0,31,146587.3,1,89874.82,"Germany",1
6665,15667632,703,0,42,0,2,72500.68,"France",1
6666,15599024,506,0,32,0,2,182692.8,"Spain",1
6667,15798709,588,0,32,109109.33,1,4993.94,"Spain",1
6668,15741921,622,0,26,0,2,124964.82,"Spain",1
6669,15793671,606,0,34,0,1,161971.42,"France",0
6670,15797900,517,1,56,142147.32,1,39488.04,"France",0
6671,15667932,758,0,43,0,2,55313.44,"Spain",1
6672,15795933,677,0,49,0,2,187811.71,"France",1
6673,15660403,827,0,35,0,2,184514.01,"Spain",1
6674,15736299,729,0,36,109106.8,1,121311.12,"France",0
6675,15759034,654,0,36,112262.84,1,12873.39,"France",0
6676,15724663,654,0,36,0,2,157238.05,"Spain",0
6677,15594556,619,0,52,0,2,123242.11,"Spain",1
6678,15737169,642,0,26,144238.7,1,184399.76,"Spain",1
6679,15632472,472,0,32,159397.75,1,57323.18,"Spain",1
6680,15722813,470,0,30,125385.01,1,68293.93,"Spain",0
6681,15588450,633,0,60,69365.25,1,10288.24,"France",1
6682,15736717,602,0,31,155271.83,1,179446.31,"France",1
6683,15680683,640,0,29,197200.04,2,141453.62,"Spain",0
6684,15710316,454,0,48,144837.79,1,93151.77,"Spain",1
6685,15746333,562,1,57,0,3,6554.97,"France",0
6686,15606861,636,0,34,0,2,38570.13,"France",0
6687,15641285,621,0,50,163085.79,1,131048.36,"Spain",1
6688,15662908,795,0,38,125903.22,2,127068.92,"Germany",1
6689,15814267,550,0,22,154377.3,1,51721.52,"France",1
6690,15614923,630,0,41,107511.52,1,46156.87,"Spain",1
6691,15579223,573,0,30,127406.5,1,192950.6,"Germany",0
6692,15651389,561,0,24,143656.55,1,180932.46,"Spain",1
6693,15677087,662,0,39,138106.75,1,19596.73,"France",0
6694,15665784,637,0,27,128940.24,1,46786.92,"France",0
6695,15576706,651,0,37,114453.58,1,175820.91,"Germany",1
6696,15615473,646,0,33,0,2,198208,"France",0
6697,15587299,567,0,48,0,1,55362.45,"France",0
6698,15655389,638,0,41,131762.94,1,47675.29,"France",1
6699,15784491,725,0,31,0,1,61326.43,"France",0
6700,15809999,709,0,41,150300.65,2,71672.86,"France",0
6701,15681115,787,0,39,108935.39,1,101168.3,"Spain",1
6702,15629390,653,0,37,135847.47,1,144880.81,"France",0
6703,15792668,661,1,37,109908.06,2,115037.67,"Germany",0
6704,15583863,681,1,49,142946.18,1,187280.51,"Germany",0
6705,15681878,436,1,45,104339.11,2,183540.22,"Germany",1
6706,15782875,663,0,33,157274.36,2,28531.81,"France",1
6707,15732235,662,0,64,98848.19,1,42730.12,"France",1
6708,15735909,607,1,39,105103.33,1,104721.5,"Germany",0
6709,15653448,754,0,34,0,2,65219.85,"France",1
6710,15587647,850,1,66,127120.62,1,118929.64,"Germany",1
6711,15701037,578,0,39,0,2,70563.9,"France",0
6712,15727499,666,0,36,129118.5,2,139435.12,"Germany",0
6713,15724838,599,0,43,0,1,170347.1,"France",0
6714,15666711,586,1,46,0,3,131553.82,"France",1
6715,15588933,825,0,36,146053.66,1,138344.7,"France",1
6716,15763111,808,0,67,124577.15,1,169894.4,"Spain",1
6717,15805676,515,0,29,151012.55,2,9770.97,"Spain",0
6718,15586674,663,1,58,216109.88,1,74176.71,"Spain",1
6719,15744553,444,0,34,144318.97,1,112668.06,"France",0
6720,15776629,650,0,39,0,2,186275.7,"France",0
6721,15647207,609,0,26,0,2,98463.99,"France",0
6722,15715638,824,0,77,27517.15,2,2746.41,"Germany",1
6723,15750602,662,0,29,147092.65,1,10928.3,"France",0
6724,15766810,699,0,51,92246.14,2,91346.03,"Germany",1
6725,15756625,752,1,41,0,2,139844.04,"France",0
6726,15639552,603,0,40,148897.02,1,105052.9,"Germany",0
6727,15633213,628,1,50,0,1,144366.83,"Spain",0
6728,15610416,745,1,36,0,1,19605.18,"France",0
6729,15715208,804,0,33,138335.96,1,80483.76,"Germany",1
6730,15619608,454,1,50,92895.56,1,154344,"Germany",0
6731,15628697,631,0,46,160736.63,1,93503.02,"Spain",1
6732,15643826,503,0,32,0,2,153036.97,"France",1
6733,15718588,548,0,37,0,2,98029.58,"France",0
6734,15709741,668,0,28,107141.27,1,193018.71,"France",0
6735,15723318,619,1,55,0,3,60810.64,"France",0
6736,15717328,842,1,37,132446.08,2,87071.18,"France",0
6737,15771299,707,1,57,92053,1,164064.44,"France",1
6738,15706223,715,0,38,96798.79,2,4554.67,"Spain",1
6739,15612358,573,0,35,134498.54,2,119924.8,"Germany",1
6740,15769191,509,0,55,132387.91,2,170360.11,"France",1
6741,15618816,670,0,40,147171.2,1,69850.04,"Germany",1
6742,15730810,613,0,44,100524.69,1,47298.95,"Spain",1
6743,15783463,678,0,26,0,2,45443.68,"France",0
6744,15616213,555,1,51,138214.5,1,198715.27,"Germany",0
6745,15611287,777,0,30,0,2,115611.97,"France",1
6746,15786454,552,0,55,0,1,40333.94,"Spain",1
6747,15768682,640,0,39,0,1,105997.25,"Spain",1
6748,15766172,541,0,34,128743.55,1,134851.12,"France",0
6749,15637646,756,0,31,122647.32,1,61666.87,"France",0
6750,15653404,684,0,24,79263.9,1,196574.48,"Spain",1
6751,15690546,618,1,42,0,4,111097.39,"France",0
6752,15735636,604,1,53,121389.78,1,48201.64,"France",1
6753,15605424,624,0,38,123906.55,1,135096.78,"Spain",0
6754,15568449,661,0,38,143006.7,1,15650.89,"Spain",1
6755,15688085,627,0,28,157597.61,1,34097.22,"Spain",1
6756,15683483,812,0,38,127117.8,2,174822.74,"Spain",1
6757,15659567,473,1,39,117103.26,2,85937.52,"France",1
6758,15766667,717,0,36,102989.83,2,49185.57,"Spain",1
6759,15624975,693,0,28,145118.83,1,77742.38,"Spain",1
6760,15660878,705,0,92,126076.24,2,34436.83,"France",1
6761,15586557,661,0,41,0,1,88279.6,"France",1
6762,15746183,573,0,27,0,2,157549.6,"France",1
6763,15631457,639,0,37,98186.7,1,173386.95,"France",1
6764,15754053,718,0,67,0,3,82782.08,"France",1
6765,15645839,570,0,37,0,1,187758.5,"France",1
6766,15689955,461,0,40,0,2,176547.8,"France",0
6767,15593510,638,1,33,129335.65,1,56585.2,"Germany",1
6768,15654964,608,0,48,75801.74,1,125762.95,"Spain",0
6769,15594039,599,0,42,0,2,113868.4,"Spain",0
6770,15625929,762,0,44,159316.64,1,24780.13,"France",0
6771,15815295,662,0,38,96479.81,1,120259.41,"France",0
6772,15621818,747,0,29,117726.33,1,175398.34,"Germany",1
6773,15652700,539,0,39,0,2,86767.48,"France",1
6774,15636860,625,0,43,122351.29,1,71216.6,"France",0
6775,15569432,656,1,48,0,2,85240.61,"France",1
6776,15751455,469,1,48,0,1,160529.71,"France",0
6777,15800583,621,0,43,0,1,102806.6,"Spain",0
6778,15770214,754,0,27,0,2,144134.64,"France",0
6779,15613463,679,0,50,132598.38,2,184017.98,"Germany",1
6780,15587066,535,1,38,119272.29,1,195896.59,"France",0
6781,15693752,487,0,37,0,2,126722.57,"France",1
6782,15714874,850,0,42,0,2,176883.42,"France",1
6783,15657809,585,1,55,106415.57,3,122960.98,"France",1
6784,15651955,603,0,31,0,2,9607.1,"France",1
6785,15570912,728,0,32,127772.1,2,152643.48,"Germany",1
6786,15640266,621,0,41,104631.67,1,95551.22,"Spain",1
6787,15652069,833,0,30,0,2,141860.62,"France",0
6788,15596074,502,0,37,0,1,76642.68,"France",1
6789,15800268,825,0,37,118050.79,1,52301.15,"Germany",1
6790,15809847,668,0,46,0,2,29388.02,"France",0
6791,15599074,487,0,40,136093.74,1,193408.43,"Spain",1
6792,15599591,600,0,39,88477.36,2,58632.37,"Germany",0
6793,15776096,606,0,34,161572.24,1,191076.22,"Spain",1
6794,15611669,623,1,50,126608.37,1,645.61,"Germany",1
6795,15694098,575,0,54,68332.96,1,144390.75,"France",1
6796,15713347,577,0,48,179852.26,1,193580.32,"Spain",0
6797,15713094,651,0,25,0,2,126761.2,"France",1
6798,15811978,693,0,46,104763.41,1,62368.33,"Germany",1
6799,15799925,800,0,60,88541.57,2,131718.12,"France",1
6800,15692575,760,1,38,162888.73,1,91098.76,"France",0
6801,15743149,711,0,35,0,1,67508.01,"France",1
6802,15776947,637,1,43,0,1,12156.93,"Spain",0
6803,15700656,662,0,32,0,2,65089.38,"France",0
6804,15594515,568,1,44,0,2,62370.67,"France",0
6805,15787884,692,0,30,0,2,18826.34,"France",1
6806,15577988,614,0,35,0,2,3342.62,"France",1
6807,15795586,478,0,35,92474.05,1,178626.07,"France",0
6808,15677739,562,0,36,0,2,32845.32,"France",0
6809,15720134,709,0,30,115479.48,2,134732.99,"Germany",1
6810,15688868,684,0,26,87098.91,1,106095.82,"France",0
6811,15642996,546,0,42,86351.85,2,57380.13,"Germany",0
6812,15771222,779,0,42,0,2,25951.91,"France",0
6813,15605059,576,1,63,148843.56,1,69414.13,"Germany",0
